source_key,canonical_word,word_form,coverage_label,provenance
cet-4,hospitable,hospitable,canonical,PDF第78页 · hospitable hospitality
cet-4,hospital,hospital,canonical,PDF第78页 · hospital hospitalize
cet-4,hospitable,hospitality,derived,PDF第78页 · hospitable hospitality
cet-4,hospital,hospitalize,derived,PDF第78页 · hospital hospitalize
cet-4,host,host,canonical · 同形异义1 · 同形异义2,PDF第78页 · host１
cet-4,hostile,hostile,canonical,PDF第78页 · hostile hostility
cet-4,hostile,hostility,derived,PDF第78页 · hostile hostility
cet-4,hot,hot,canonical,PDF第78页 · hot
cet-4,hotdog,hotdog,canonical,PDF第78页 · hotdog
cet-4,hotel,hotel,canonical,PDF第78页 · hotel
cet-4,hour,hour,canonical,PDF第78页 · hour hourly
cet-4,hour,hourly,derived,PDF第78页 · hour hourly
cet-4,house,house,canonical,PDF第78页 · house housing
cet-4,household,household,canonical,PDF第78页 · household
cet-4,housewife,housewife,canonical,PDF第78页 · housewife
cet-4,housework,housework,canonical,PDF第78页 · housework
cet-4,house,housing,derived,PDF第78页 · house housing
cet-4,how,how,canonical,PDF第78页 · how
cet-4,however,however,canonical,PDF第78页 · however
cet-4,hug,hug,canonical,PDF第78页 · hug
cet-4,huge,huge,canonical,PDF第78页 · huge
cet-4,human,human,canonical,PDF第78页 · human humanity
cet-4,human,humanity,derived,PDF第78页 · human humanity
cet-4,humble,humble,canonical,PDF第78页 · humble humbly
cet-4,humble,humbly,derived,PDF第78页 · humble humbly
cet-4,humor,humor,canonical,PDF第78页 · humo(u)r humo(u)rous
cet-4,humor,humorous,derived,PDF第78页 · humo(u)r humo(u)rous
cet-4,humor,humour,canonical_variant,PDF第78页 · humo(u)r humo(u)rous
cet-4,humor,humourous,derived_variant,PDF第78页 · humo(u)r humo(u)rous
cet-4,hundred,hundred,canonical,PDF第78页 · hundred
cet-4,hunger,hunger,canonical,PDF第78页 · hunger hungry
cet-4,hunger,hungry,derived,PDF第78页 · hunger hungry
cet-4,hunt,hunt,canonical,PDF第78页 · hunt hunting hunter
cet-4,hunt,hunter,derived,PDF第78页 · hunt hunting hunter
cet-4,hunt,hunting,derived,PDF第78页 · hunt hunting hunter
cet-4,hurry,hurriedly,derived,PDF第78页 · hurry hurriedly
cet-4,hurry,hurry,canonical,PDF第78页 · hurry hurriedly
cet-4,hurt,hurt,canonical,PDF第78页 · hurt hurtful
cet-4,hurt,hurtful,derived,PDF第78页 · hurt hurtful
cet-4,husband,husband,canonical,PDF第78页 · husband
cet-4,hut,hut,canonical,PDF第78页 · hut
cet-4,hydrogen,hydrogen,canonical,PDF第79页 · hydrogen
cet-4,hyphen,hyphen,canonical,PDF第79页 · hyphen
cet-4,i,i,canonical,PDF第79页 · I
cet-4,ice,ice,canonical,PDF第79页 · ice icy
cet-4,ice-cream,ice cream,canonical,PDF第79页 · iceＧcream
cet-4,ice-cream,ice-cream,canonical,PDF第79页 · iceＧcream
cet-4,ice,icy,derived,PDF第79页 · ice icy
cet-4,idea,idea,canonical,PDF第79页 · idea
cet-4,ideal,ideal,canonical,PDF第79页 · ideal idealistic idealism
cet-4,ideal,idealism,derived,PDF第79页 · ideal idealistic idealism
cet-4,ideal,idealistic,derived,PDF第79页 · ideal idealistic idealism
cet-4,identity,identical,derived,PDF第79页 · identity identical
cet-4,identify,identification,derived,PDF第79页 · identify identification
cet-4,identify,identify,canonical,PDF第79页 · identify identification
cet-4,identity,identity,canonical,PDF第79页 · identity identical
cet-4,idiom,idiom,canonical,PDF第79页 · idiom idiomatic
cet-4,idiom,idiomatic,derived,PDF第79页 · idiom idiomatic
cet-4,idle,idle,canonical,PDF第79页 · idle idly
cet-4,idle,idly,derived,PDF第79页 · idle idly
cet-4,if,if,canonical,PDF第79页 · if
cet-4,ignorant,ignorance,derived,PDF第79页 · ignorant ignorance
cet-4,ignorant,ignorant,canonical,PDF第79页 · ignorant ignorance
cet-4,ignore,ignore,canonical,PDF第79页 · ignore
cet-4,ill,ill,canonical,PDF第79页 · ill illness
cet-4,illegal,illegal,canonical,PDF第79页 · illegal
cet-4,ill,illness,derived,PDF第79页 · ill illness
cet-4,illusion,illusion,canonical,PDF第79页 · illusion illusory
cet-4,illusion,illusory,derived,PDF第79页 · illusion illusory
cet-4,illustrate,illustrate,canonical,PDF第79页 · illustrate illustration illustrative
cet-4,illustrate,illustration,derived,PDF第79页 · illustrate illustration illustrative
cet-4,illustrate,illustrative,derived,PDF第79页 · illustrate illustration illustrative
cet-4,image,image,canonical,PDF第79页 · image imaging
cet-4,imagine,imaginary,derived,PDF第79页 · imagine imagination imaginative imaginary
cet-4,imagine,imagination,derived,PDF第79页 · imagine imagination imaginative imaginary
cet-4,imagine,imaginative,derived,PDF第79页 · imagine imagination imaginative imaginary
cet-4,imagine,imagine,canonical,PDF第79页 · imagine imagination imaginative imaginary
cet-4,image,imaging,derived,PDF第79页 · image imaging
cet-4,imitate,imitate,canonical,PDF第79页 · imitate imitation imitative
cet-4,imitate,imitation,derived,PDF第79页 · imitate imitation imitative
cet-4,imitate,imitative,derived,PDF第79页 · imitate imitation imitative
cet-4,immediate,immediate,canonical,PDF第79页 · immediate immediately
cet-4,immediate,immediately,derived,PDF第79页 · immediate immediately
cet-4,immense,immense,canonical,PDF第79页 · immense immensely immensity
cet-4,immense,immensely,derived,PDF第79页 · immense immensely immensity
cet-4,immense,immensity,derived,PDF第79页 · immense immensely immensity
cet-4,immigrate,immigrant,derived,PDF第79页 · immigrate immigration immigrant
cet-4,immigrate,immigrate,canonical,PDF第79页 · immigrate immigration immigrant
cet-4,immigrate,immigration,derived,PDF第79页 · immigrate immigration immigrant
cet-4,immune,immune,canonical,PDF第79页 · immune immunity immunize/Ｇise
cet-4,immune,immunise,derived_variant,PDF第79页 · immune immunity immunize/Ｇise
cet-4,immune,immunity,derived,PDF第79页 · immune immunity immunize/Ｇise
cet-4,immune,immunize,derived,PDF第79页 · immune immunity immunize/Ｇise
cet-4,impact,impact,canonical,PDF第79页 · impact
cet-4,impatient,impatience,derived,PDF第80页 · impatient impatience
cet-4,impatient,impatient,canonical,PDF第80页 · impatient impatience
cet-4,imperial,imperial,canonical,PDF第80页 · imperial imperialism imperialist
cet-4,imperial,imperialism,derived,PDF第80页 · imperial imperialism imperialist
cet-4,imperial,imperialist,derived,PDF第80页 · imperial imperialism imperialist
cet-4,implement,implement,canonical · 同形异义1 · 同形异义2,PDF第80页 · implement１
cet-4,imply,implication,derived,PDF第80页 · imply implication
cet-4,implicit,implicit,canonical,PDF第80页 · implicit
cet-4,imply,imply,canonical,PDF第80页 · imply implication
cet-4,import,import,canonical,PDF第80页 · import importation
cet-4,important,importance,derived,PDF第80页 · important importance
cet-4,important,important,canonical,PDF第80页 · important importance
cet-4,import,importation,derived,PDF第80页 · import importation
cet-4,impose,impose,canonical,PDF第80页 · impose imposition imposing
cet-4,impose,imposing,derived,PDF第80页 · impose imposition imposing
cet-4,impose,imposition,derived,PDF第80页 · impose imposition imposing
cet-4,impossible,impossibility,derived,PDF第80页 · impossible impossibility
cet-4,impossible,impossible,canonical,PDF第80页 · impossible impossibility
cet-4,impress,impress,canonical,PDF第80页 · impress impression impressive
cet-4,impress,impression,derived,PDF第80页 · impress impression impressive
cet-4,impress,impressive,derived,PDF第80页 · impress impression impressive
cet-4,improve,improve,canonical,PDF第80页 · improve improvement
cet-4,improve,improvement,derived,PDF第80页 · improve improvement
cet-4,impulse,impulse,canonical,PDF第80页 · impulse impulsive
cet-4,impulse,impulsive,derived,PDF第80页 · impulse impulsive
cet-4,in,in,canonical,PDF第80页 · in
cet-4,incentive,incentive,canonical,PDF第80页 · incentive
cet-4,inch,inch,canonical,PDF第80页 · inch
cet-4,incidence,incidence,canonical,PDF第80页 · incidence
cet-4,incident,incident,canonical,PDF第80页 · incident incidental incidentally
cet-4,incident,incidental,derived,PDF第80页 · incident incidental incidentally
cet-4,incident,incidentally,derived,PDF第80页 · incident incidental incidentally
cet-4,incline,inclination,derived,PDF第80页 · incline inclined inclination
cet-4,incline,incline,canonical,PDF第80页 · incline inclined inclination
cet-4,incline,inclined,derived,PDF第80页 · incline inclined inclination
cet-4,include,include,canonical,PDF第80页 · include inclusion inclusive including
cet-4,include,including,derived,PDF第80页 · include inclusion inclusive including
cet-4,include,inclusion,derived,PDF第80页 · include inclusion inclusive including
cet-4,include,inclusive,derived,PDF第80页 · include inclusion inclusive including
cet-4,income,income,canonical,PDF第80页 · income
cet-4,increase,increase,canonical,PDF第80页 · increase increasingly
cet-4,increase,increasingly,derived,PDF第80页 · increase increasingly
cet-4,incredible,incredible,canonical,PDF第80页 · incredible incredibly
cet-4,incredible,incredibly,derived,PDF第80页 · incredible incredibly
cet-4,indeed,indeed,canonical,PDF第80页 · indeed
cet-4,independent,independence,derived,PDF第80页 · independent independence
cet-4,independent,independent,canonical,PDF第80页 · independent independence
cet-4,index,index,canonical,PDF第80页 · index
cet-4,indicate,indicate,canonical,PDF第80页 · indicate indication indicative indicator
cet-4,indicate,indication,derived,PDF第80页 · indicate indication indicative indicator
cet-4,indicate,indicative,derived,PDF第80页 · indicate indication indicative indicator
cet-4,indicate,indicator,derived,PDF第80页 · indicate indication indicative indicator
cet-4,indifferent,indifference,derived,PDF第80页 · indifferent indifference
cet-4,indifferent,indifferent,canonical,PDF第80页 · indifferent indifference
cet-4,indispensable,indispensable,canonical,PDF第81页 · indispensable
cet-4,individual,individual,canonical,PDF第81页 · individual individualism
cet-4,individual,individualism,derived,PDF第81页 · individual individualism
cet-4,indoor,indoor,canonical,PDF第81页 · indoor indoors
cet-4,indoor,indoors,derived,PDF第81页 · indoor indoors
cet-4,induce,induce,canonical,PDF第81页 · induce inducement
cet-4,induce,inducement,derived,PDF第81页 · induce inducement
cet-4,industry,industrial,derived,PDF第81页 · industry industrial industrialize/Ｇise industrious
cet-4,industry,industrialise,derived_variant,PDF第81页 · industry industrial industrialize/Ｇise industrious
cet-4,industry,industrialize,derived,PDF第81页 · industry industrial industrialize/Ｇise industrious
cet-4,industry,industrious,derived,PDF第81页 · industry industrial industrialize/Ｇise industrious
cet-4,industry,industry,canonical,PDF第81页 · industry industrial industrialize/Ｇise industrious
cet-4,inevitable,inevitable,canonical,PDF第81页 · inevitable
cet-4,infant,infant,canonical,PDF第81页 · infant
cet-4,infect,infect,canonical,PDF第81页 · infect infection infectious
cet-4,infect,infection,derived,PDF第81页 · infect infection infectious
cet-4,infect,infectious,derived,PDF第81页 · infect infection infectious
cet-4,infer,infer,canonical,PDF第81页 · infer inference
cet-4,infer,inference,derived,PDF第81页 · infer inference
cet-4,inferior,inferior,canonical,PDF第81页 · inferior inferiority
cet-4,inferior,inferiority,derived,PDF第81页 · inferior inferiority
cet-4,infinite,infinite,canonical,PDF第81页 · infinite infinity infinitive
cet-4,infinite,infinitive,derived,PDF第81页 · infinite infinity infinitive
cet-4,infinite,infinity,derived,PDF第81页 · infinite infinity infinitive
cet-4,inflate,inflate,canonical,PDF第81页 · inflate inflation
cet-4,inflate,inflation,derived,PDF第81页 · inflate inflation
cet-4,influence,influence,canonical,PDF第81页 · influence influential
cet-4,influence,influential,derived,PDF第81页 · influence influential
cet-4,influenza,influenza,canonical,PDF第81页 · influenza/flu
cet-4,inform,inform,canonical,PDF第81页 · inform information informative informant
cet-4,inform,informant,derived,PDF第81页 · inform information informative informant
cet-4,inform,information,derived,PDF第81页 · inform information informative informant
cet-4,inform,informative,derived,PDF第81页 · inform information informative informant
cet-4,infrastructure,infrastructure,canonical,PDF第81页 · infrastructure
cet-4,ingredient,ingredient,canonical,PDF第81页 · ingredient
cet-4,inhabit,inhabit,canonical,PDF第81页 · inhabit inhabitant
cet-4,inhabit,inhabitant,derived,PDF第81页 · inhabit inhabitant
cet-4,inherit,inherit,canonical,PDF第81页 · inherit inheritance
cet-4,inherit,inheritance,derived,PDF第81页 · inherit inheritance
cet-4,initial,initial,canonical,PDF第81页 · initial initially
cet-4,initial,initially,derived,PDF第81页 · initial initially
cet-4,initiate,initiate,canonical,PDF第81页 · initiate initiation initiative
cet-4,initiate,initiation,derived,PDF第81页 · initiate initiation initiative
cet-4,initiate,initiative,derived,PDF第81页 · initiate initiation initiative
cet-4,injure,injure,canonical,PDF第81页 · injure injury injurious
cet-4,injure,injurious,derived,PDF第81页 · injure injury injurious
cet-4,injure,injury,derived,PDF第81页 · injure injury injurious
cet-4,ink,ink,canonical,PDF第81页 · ink
cet-4,inland,inland,canonical,PDF第81页 · inland
cet-4,inn,inn,canonical,PDF第81页 · inn
cet-4,inner,inner,canonical,PDF第81页 · inner
cet-4,innocent,innocence,derived,PDF第81页 · innocent innocence
cet-4,innocent,innocent,canonical,PDF第81页 · innocent innocence
cet-4,innovate,innovate,canonical,PDF第81页 · innovate innovation innovative
cet-4,innovate,innovation,derived,PDF第81页 · innovate innovation innovative
cet-4,innovate,innovative,derived,PDF第81页 · innovate innovation innovative
cet-4,input,input,canonical,PDF第81页 · input
cet-4,inquire,inquire,canonical,PDF第81页 · inquire/enquire inquiry/enquiry inquisitive
cet-4,inquire,inquiry,derived,PDF第81页 · inquire/enquire inquiry/enquiry inquisitive
cet-4,inquire,inquisitive,derived,PDF第81页 · inquire/enquire inquiry/enquiry inquisitive
cet-4,insane,insane,canonical,PDF第82页 · insane insanity
cet-4,insane,insanity,derived,PDF第82页 · insane insanity
cet-4,insect,insect,canonical,PDF第82页 · insect
cet-4,insert,insert,canonical,PDF第82页 · insert insertion
cet-4,insert,insertion,derived,PDF第82页 · insert insertion
cet-4,inside,inside,canonical,PDF第82页 · inside insider
cet-4,inside,insider,derived,PDF第82页 · inside insider
cet-4,insight,insight,canonical,PDF第82页 · insight insightful
cet-4,insight,insightful,derived,PDF第82页 · insight insightful
cet-4,insist,insist,canonical,PDF第82页 · insist insistence insistent
cet-4,insist,insistence,derived,PDF第82页 · insist insistence insistent
cet-4,insist,insistent,derived,PDF第82页 · insist insistence insistent
cet-4,inspect,inspect,canonical,PDF第82页 · inspect inspection inspector
cet-4,inspect,inspection,derived,PDF第82页 · inspect inspection inspector
cet-4,inspect,inspector,derived,PDF第82页 · inspect inspection inspector
cet-4,inspire,inspiration,derived,PDF第82页 · inspire inspiration inspirational
cet-4,inspire,inspirational,derived,PDF第82页 · inspire inspiration inspirational
cet-4,inspire,inspire,canonical,PDF第82页 · inspire inspiration inspirational
cet-4,instal,instal,canonical,PDF第82页 · instal(l) instal(l)ation
cet-4,instal,instalation,derived,PDF第82页 · instal(l) instal(l)ation
cet-4,instal,install,canonical_variant,PDF第82页 · instal(l) instal(l)ation
cet-4,instal,installation,derived_variant,PDF第82页 · instal(l) instal(l)ation
cet-4,instalment,installment,canonical_variant,PDF第82页 · instal(l)ment
cet-4,instalment,instalment,canonical,PDF第82页 · instal(l)ment
cet-4,instance,instance,canonical,PDF第82页 · instance
cet-4,instant,instant,canonical,PDF第82页 · instant instantaneous
cet-4,instant,instantaneous,derived,PDF第82页 · instant instantaneous
cet-4,instead,instead,canonical,PDF第82页 · instead
cet-4,instinct,instinct,canonical,PDF第82页 · instinct instinctive
cet-4,instinct,instinctive,derived,PDF第82页 · instinct instinctive
cet-4,institute,institute,canonical,PDF第82页 · institute
cet-4,institution,institution,canonical,PDF第82页 · institution institutional
cet-4,institution,institutional,derived,PDF第82页 · institution institutional
cet-4,instruct,instruct,canonical,PDF第82页 · instruct instruction instructor instructive
cet-4,instruct,instruction,derived,PDF第82页 · instruct instruction instructor instructive
cet-4,instruct,instructive,derived,PDF第82页 · instruct instruction instructor instructive
cet-4,instruct,instructor,derived,PDF第82页 · instruct instruction instructor instructive
cet-4,instrument,instrument,canonical,PDF第82页 · instrument instrumental
cet-4,instrument,instrumental,derived,PDF第82页 · instrument instrumental
cet-4,insult,insult,canonical,PDF第82页 · insult
cet-4,insure,insurance,derived,PDF第82页 · insure/ensure insurance
cet-4,insure,insure,canonical,PDF第82页 · insure/ensure insurance
cet-4,intact,intact,canonical,PDF第82页 · intact
cet-4,intake,intake,canonical,PDF第82页 · intake
cet-4,intangible,intangible,canonical,PDF第82页 · intangible
cet-4,integrate,integrate,canonical,PDF第82页 · integrate integration
cet-4,integrate,integration,derived,PDF第82页 · integrate integration
cet-4,integrity,integrity,canonical,PDF第82页 · integrity
cet-4,intellectual,intellectual,canonical,PDF第82页 · intellectual
cet-4,intelligent,intelligence,derived,PDF第82页 · intelligent intelligence
cet-4,intelligent,intelligent,canonical,PDF第82页 · intelligent intelligence
cet-4,intend,intend,canonical,PDF第82页 · intend intention intent intentional
cet-4,intense,intense,canonical,PDF第82页 · intense intensity intensify
cet-4,intense,intensify,derived,PDF第82页 · intense intensity intensify
cet-4,intense,intensity,derived,PDF第82页 · intense intensity intensify
cet-4,intensive,intensive,canonical,PDF第82页 · intensive
cet-4,intend,intent,derived,PDF第82页 · intend intention intent intentional
cet-4,intend,intention,derived,PDF第82页 · intend intention intent intentional
cet-4,intend,intentional,derived,PDF第82页 · intend intention intent intentional
cet-4,interact,interact,canonical,PDF第82页 · interact interaction interactive
cet-4,interact,interaction,derived,PDF第82页 · interact interaction interactive
cet-4,interact,interactive,derived,PDF第82页 · interact interaction interactive
cet-4,interest,interest,canonical,PDF第82页 · interest interesting interested
cet-4,interest,interested,derived,PDF第82页 · interest interesting interested
cet-4,interest,interesting,derived,PDF第82页 · interest interesting interested
cet-4,interfere,interfere,canonical,PDF第82页 · interfere interference
cet-4,interfere,interference,derived,PDF第82页 · interfere interference
cet-4,interior,interior,canonical,PDF第82页 · interior
cet-4,intermediate,intermediary,derived,PDF第82页 · intermediate intermediary
cet-4,intermediate,intermediate,canonical,PDF第82页 · intermediate intermediary
cet-4,internal,internal,canonical,PDF第83页 · internal
cet-4,international,international,canonical,PDF第83页 · international
cet-4,internet,internet,canonical,PDF第83页 · Internet/internet
cet-4,interpret,interpret,canonical,PDF第83页 · interpret interpretation interpreter
cet-4,interpret,interpretation,derived,PDF第83页 · interpret interpretation interpreter
cet-4,interpret,interpreter,derived,PDF第83页 · interpret interpretation interpreter
cet-4,interrupt,interrupt,canonical,PDF第83页 · interrupt interruption
cet-4,interrupt,interruption,derived,PDF第83页 · interrupt interruption
cet-4,interval,interval,canonical,PDF第83页 · interval
cet-4,interview,interview,canonical,PDF第83页 · interview interviewer interviewee
cet-4,interview,interviewee,derived,PDF第83页 · interview interviewer interviewee
cet-4,interview,interviewer,derived,PDF第83页 · interview interviewer interviewee
cet-4,intimate,intimacy,derived,PDF第83页 · intimate intimacy
cet-4,intimate,intimate,canonical,PDF第83页 · intimate intimacy
cet-4,into,into,canonical,PDF第83页 · into
cet-4,introduce,introduce,canonical,PDF第83页 · introduce introduction introductory
cet-4,introduce,introduction,derived,PDF第83页 · introduce introduction introductory
cet-4,introduce,introductory,derived,PDF第83页 · introduce introduction introductory
cet-4,intrude,intrude,canonical,PDF第83页 · intrude intrusion intruder
cet-4,intrude,intruder,derived,PDF第83页 · intrude intrusion intruder
cet-4,intrude,intrusion,derived,PDF第83页 · intrude intrusion intruder
cet-4,invade,invade,canonical,PDF第83页 · invade invasion invader invasive
cet-4,invade,invader,derived,PDF第83页 · invade invasion invader invasive
cet-4,invalid,invalid,canonical · 同形异义2,PDF第83页 · invalid２
cet-4,invaluable,invaluable,canonical,PDF第83页 · invaluable
cet-4,invariably,invariably,canonical,PDF第83页 · invariably
cet-4,invade,invasion,derived,PDF第83页 · invade invasion invader invasive
cet-4,invade,invasive,derived,PDF第83页 · invade invasion invader invasive
cet-4,invent,invent,canonical,PDF第83页 · invent invention inventor
cet-4,invent,invention,derived,PDF第83页 · invent invention inventor
cet-4,invent,inventor,derived,PDF第83页 · invent invention inventor
cet-4,invest,invest,canonical,PDF第83页 · invest investment investor
cet-4,investigate,investigate,canonical,PDF第83页 · investigate investigation investigator
cet-4,investigate,investigation,derived,PDF第83页 · investigate investigation investigator
cet-4,investigate,investigator,derived,PDF第83页 · investigate investigation investigator
cet-4,invest,investment,derived,PDF第83页 · invest investment investor
cet-4,invest,investor,derived,PDF第83页 · invest investment investor
cet-4,invisible,invisible,canonical,PDF第83页 · invisible
cet-4,invite,invitation,derived,PDF第83页 · invite invitation inviting
cet-4,invite,invite,canonical,PDF第83页 · invite invitation inviting
cet-4,invite,inviting,derived,PDF第83页 · invite invitation inviting
cet-4,involve,involve,canonical,PDF第83页 · involve involvement involved
cet-4,involve,involved,derived,PDF第83页 · involve involvement involved
cet-4,involve,involvement,derived,PDF第83页 · involve involvement involved
cet-4,inward,inward,canonical,PDF第83页 · inward
cet-4,iron,iron,canonical,PDF第83页 · iron
cet-4,irony,ironic,derived,PDF第83页 · irony ironic(al) ironically
cet-4,irony,ironical,derived_variant,PDF第83页 · irony ironic(al) ironically
cet-4,irony,ironically,derived,PDF第83页 · irony ironic(al) ironically
cet-4,irony,irony,canonical,PDF第83页 · irony ironic(al) ironically
cet-4,irrational,irrational,canonical,PDF第83页 · irrational
cet-4,irregular,irregular,canonical,PDF第83页 · irregular
cet-4,irrigate,irrigate,canonical,PDF第83页 · irrigate irrigation
cet-4,irrigate,irrigation,derived,PDF第83页 · irrigate irrigation
cet-4,island,island,canonical,PDF第83页 · island
cet-4,isolate,isolate,canonical,PDF第83页 · isolate isolation
cet-4,isolate,isolation,derived,PDF第83页 · isolate isolation
cet-4,issue,issue,canonical,PDF第84页 · issue
cet-4,it,it,canonical,PDF第84页 · it
cet-4,item,item,canonical,PDF第84页 · item
cet-4,its,its,canonical,PDF第84页 · its
cet-4,itself,itself,canonical,PDF第84页 · itself
cet-4,jacket,jacket,canonical,PDF第84页 · jacket
cet-4,jail,jail,canonical,PDF第84页 · jail/gaol
cet-4,jam,jam,canonical · 同形异义1 · 同形异义2,PDF第84页 · jam１
cet-4,january,january,canonical,PDF第84页 · January
cet-4,jar,jar,canonical · 同形异义1 · 同形异义2,PDF第84页 · jar１
cet-4,jaw,jaw,canonical,PDF第84页 · jaw
cet-4,jazz,jazz,canonical,PDF第84页 · jazz
cet-4,jealous,jealous,canonical,PDF第84页 · jealous jealousy
cet-4,jealous,jealousy,derived,PDF第84页 · jealous jealousy
cet-4,jeans,jeans,canonical,PDF第84页 · jeans
cet-4,jeep,jeep,canonical,PDF第84页 · jeep
cet-4,jet,jet,canonical,PDF第84页 · jet
cet-4,jetlag,jetlag,canonical,PDF第84页 · jetlag
cet-4,jewel,jewel,canonical,PDF第84页 · jewel jewel(l)ery
cet-4,jewel,jewelery,derived,PDF第84页 · jewel jewel(l)ery
cet-4,jewel,jewellery,derived_variant,PDF第84页 · jewel jewel(l)ery
cet-4,job,job,canonical,PDF第84页 · job
cet-4,jog,jog,canonical,PDF第84页 · jog
cet-4,join,join,canonical,PDF第84页 · join
cet-4,joint,joint,canonical,PDF第84页 · joint
cet-4,joke,joke,canonical,PDF第84页 · joke
cet-4,journal,journal,canonical,PDF第84页 · journal
cet-4,journalism,journalism,canonical,PDF第84页 · journalism journalist
cet-4,journalism,journalist,derived,PDF第84页 · journalism journalist
cet-4,journey,journey,canonical,PDF第84页 · journey
cet-4,joy,joy,canonical,PDF第84页 · joy joyous joyful
cet-4,joy,joyful,derived,PDF第84页 · joy joyous joyful
cet-4,joy,joyous,derived,PDF第84页 · joy joyous joyful
cet-4,judge,judge,canonical,PDF第84页 · judge judg(e)ment
cet-4,judge,judgement,derived_variant,PDF第84页 · judge judg(e)ment
cet-4,judge,judgment,derived,PDF第84页 · judge judg(e)ment
cet-4,juice,juice,canonical,PDF第84页 · juice juicy
cet-4,juice,juicy,derived,PDF第84页 · juice juicy
cet-4,july,july,canonical,PDF第84页 · July
cet-4,jump,jump,canonical,PDF第85页 · jump
cet-4,june,june,canonical,PDF第85页 · June
cet-4,jungle,jungle,canonical,PDF第85页 · jungle
cet-4,junior,junior,canonical,PDF第85页 · junior
cet-4,junk,junk,canonical,PDF第85页 · junk
cet-4,jury,juror,derived,PDF第85页 · jury juror
cet-4,jury,jury,canonical,PDF第85页 · jury juror
cet-4,just,just,canonical · 同形异义1 · 同形异义2,PDF第85页 · just１
cet-4,justice,justice,canonical,PDF第85页 · justice
cet-4,justify,justification,derived,PDF第85页 · justify justification
cet-4,justify,justify,canonical,PDF第85页 · justify justification
cet-4,keen,keen,canonical,PDF第85页 · keen
cet-4,keep,keep,canonical,PDF第85页 · keep
cet-4,kettle,kettle,canonical,PDF第85页 · kettle
cet-4,key,key,canonical,PDF第85页 · key
cet-4,keyboard,keyboard,canonical,PDF第85页 · keyboard
cet-4,kick,kick,canonical,PDF第85页 · kick
cet-4,kid,kid,canonical,PDF第85页 · kid
cet-4,kill,kill,canonical,PDF第85页 · kill
cet-4,kilogram,kilo,canonical_variant,PDF第85页 · kilogram(me)/kilo
cet-4,kilogram,kilogram,canonical,PDF第85页 · kilogram(me)/kilo
cet-4,kilogram,kilogramme,canonical_variant,PDF第85页 · kilogram(me)/kilo
cet-4,kilometer,kilometer,canonical,PDF第85页 · kilometer/Ｇtre
cet-4,kilometer,kilometre,canonical_variant,PDF第85页 · kilometer/Ｇtre
cet-4,kin,kin,canonical,PDF第85页 · kin
cet-4,kind,kind,canonical,PDF第85页 · kind kindness
cet-4,kindergarten,kindergarten,canonical,PDF第85页 · kindergarten
cet-4,kind,kindness,derived,PDF第85页 · kind kindness
cet-4,king,king,canonical,PDF第85页 · king
cet-4,kingdom,kingdom,canonical,PDF第85页 · kingdom
cet-4,kiss,kiss,canonical,PDF第85页 · kiss
cet-4,kit,kit,canonical,PDF第85页 · kit
cet-4,kitchen,kitchen,canonical,PDF第85页 · kitchen
cet-4,kite,kite,canonical,PDF第85页 · kite
cet-4,knee,knee,canonical,PDF第85页 · knee
cet-4,kneel,kneel,canonical,PDF第85页 · kneel
cet-4,knife,knife,canonical,PDF第85页 · knife
cet-4,knit,knit,canonical,PDF第85页 · knit
cet-4,knock,knock,canonical,PDF第85页 · knock
cet-4,knot,knot,canonical,PDF第85页 · knot knotty
cet-4,knot,knotty,derived,PDF第85页 · knot knotty
cet-4,know,know,canonical,PDF第86页 · know knowledge knowledgeable
cet-4,knowhow,knowhow,canonical,PDF第86页 · knowhow
cet-4,know,knowledge,derived,PDF第86页 · know knowledge knowledgeable
cet-4,know,knowledgeable,derived,PDF第86页 · know knowledge knowledgeable
cet-4,laboratory,lab,canonical_variant,PDF第86页 · laboratory/lab
cet-4,label,label,canonical,PDF第86页 · label
cet-4,labor,labor,canonical,PDF第86页 · labo(u)r laborious
cet-4,laboratory,laboratory,canonical,PDF第86页 · laboratory/lab
cet-4,labor,laborious,derived,PDF第86页 · labo(u)r laborious
cet-4,labor,labour,canonical_variant,PDF第86页 · labo(u)r laborious
cet-4,lace,lace,canonical,PDF第86页 · lace
cet-4,lack,lack,canonical,PDF第86页 · lack
cet-4,ladder,ladder,canonical,PDF第86页 · ladder
cet-4,lady,lady,canonical,PDF第86页 · lady
cet-4,lag,lag,canonical,PDF第86页 · lag
cet-4,lake,lake,canonical,PDF第86页 · lake
cet-4,lamb,lamb,canonical,PDF第86页 · lamb
cet-4,lame,lame,canonical,PDF第86页 · lame
cet-4,lamp,lamp,canonical,PDF第86页 · lamp
cet-4,land,land,canonical,PDF第86页 · land landing
cet-4,land,landing,derived,PDF第86页 · land landing
cet-4,landlord,landlady,canonical_variant,PDF第86页 · landlord/landlady
cet-4,landlord,landlord,canonical,PDF第86页 · landlord/landlady
cet-4,landscape,landscape,canonical,PDF第86页 · landscape
cet-4,lane,lane,canonical,PDF第86页 · lane
cet-4,language,language,canonical,PDF第86页 · language
cet-4,lap,lap,canonical,PDF第86页 · lap
cet-4,laptop,laptop,canonical,PDF第86页 · laptop
cet-4,large,large,canonical,PDF第86页 · large largely
cet-4,large,largely,derived,PDF第86页 · large largely
cet-4,laser,laser,canonical,PDF第86页 · laser
